0.4644193634995719,0.581151701848004,0.8246002426513218,0.5272180741462449,0.3793355473076997
0.4048981071918335,0.9147281556231089,0.7120347301449095,0.45168723901883756,0.9051978748125329
0.010009120490316548,0.8769338155584021,0.5459931386704732,0.8486524461658593,0.5719178621336685
0.6652564859949065,0.323959877147208,0.6598590986355783,0.2828850384845809,0.06225644772320238
0.8140276186151165,0.3912002722241288,0.561203150040385,0.05572341652651269,0.9605540577585971
0.7460470522522674,0.32684959131871905,0.49406344590918483,0.8530669173707824,0.2583712219432729
0.758100670916325,0.6496998250450269,0.365579632035935,0.5675439138702324,0.006301975462132625
0.6746491474951409,0.3342471088866338,0.1681828285409399,0.5152764308553011,0.30742226835773856
0.6039596012694811,0.3128634114866198,0.29033380786493945,0.3843240105334458,0.033396259293821284
0.6704992955970132,0.6740901543380629,0.333287277445667,0.2980758797160884,0.026179686041995054
